Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVT50187OPTA;Would they prefer to live out their days in a cell instead?;;;;;;;;;;;;;x
EVT50187OPTB;The Statist element's thoughts on urban planning are intriguing...;;;;;;;;;;;;;x
EVT50187OPTC;The Liberationist critique of urbanism is quite stirring...;;;;;;;;;;;;;x
EVTNAME50188;Threat of a Statist Takeover;;;;;;;;;;;;;x
EVTDESC50188;The Statist element in our society, regrettably, often functions as a society within a society. Denouncing traditional government and commerce as typically ineffectual, statist industrial cooperatives, usually with aid from their wealthy financiers and organisers, are notorious for evading customs, taxes, and developing closed, integrated networks. In a certain province, things have gotten particularly out of hand. A large network of producers and consumers have declared a tax-boycott against the provincial authorities, and have begun establishing their own ‘volunteer’ municipal and provincial comptrollers to build and maintain “private infrastructure”. The regional authorities began negotiations when efforts to stop what is effectively smuggling by force faltered. The major cooperatives say they will comply again if both a number of ‘onerous dues’ are abolished, certain commercial and legal codes rationalised, and ‘corruption and sinecurism’ is reduced in local government.;;;;;;;;;;;;;x
EVT50188OPTA;Just wait until their utopian enterprise fails... then we'll prosecute!;;;;;;;;;;;;;x
EVT50188OPTB;Stall, make hollow promises, and enact piecemeal reform.;;;;;;;;;;;;;x
EVT50188OPTC;Send in the army! Kill them all!;;;;;;;;;;;;;x
EVTNAME50189;Resistance to Commoning;;;;;;;;;;;;;x 
EVTDESC50189;A core tenet of the liberationist critique of traditional society is the rejection of lordly prerogatives over land, and the praise of the village system as the ideal way by which society should be organised. Following the news of the sacking of the capital and the establishment of the free-yoker regime, the provinces have erupted in a conflagration of anti-lordly sentiment. Manors have been set alight, pillaged, and the nobles therein tortured and killed. Registers of feudal documents have been found and destroyed, and it seems that a new settlement has emerged in the countryside of peasants and villagers seizing a great degree of acreage from the nobility. However, since the government arrived in the provinces, to enforce the commonisation of the lands, there has been great resistance to this on the behalf of the new landowners: the once-yoked peasantry. There is currently a debate in the legislature about establishing or identifying titles to land ownership between radical liberationists, and those who are content with the status quo. ;;;;;;;;;;;;;x 
EVTNAME50190;Smallholders and the Economy;;;;;;;;;;;;;x 
EVTDESC50190;Our society, since the establishment of an anti-lordly settlement of land ownership, is a society of peasant smallholders. Rural society is not organised along the lines of large estates owned by an aristocrat-cum-capitalist and managed by a factor, but along the lines of moderately sized, sufficient family farms. Unlike neighbouring societies, where enclosed commons and managed estates have enabled the rapid commercialisation and industrialisation at scale of the agricultural sector, driving large sections of the population to look for urban work, to a notable extent, this has stemmed the flight to the city in our state. Peasants have fewer children, with a mind to pass the farm on to their eldest son - industry grows slower, with less demand for urban commodities - countryside life remains less automated, without the capital to purchase machines and work with economies of scale, making agricultural work in general more labour intensive. While some fear this disadvantages us, it also seems to provide a more stable social configuration.;;;;;;;;;;;;;x 
EVTNAME50191;Smallholders and the Economy;;;;;;;;;;;;;x 
EVTDESC50191;As industrial changes continue to proliferate throughout our society, we once again are reminded that our relatively unique land tenure pattern somewhat insulates against us from some of the major demographic changes affecting other societies, by reducing the possibility of the consolidation of large agricultural estates and firms. ;;;;;;;;;;;;;x 
EVTNAME50192;The end of smallholding;;;;;;;;;;;;;x
EVTDESC50192;The recent government reforms effective the collectivisation of agriculture has signified the successful, and largely incident free transition from a society of smallholders and small farms to a modern, collectivised economy. The new law is sure to anger a few holdouts, but the gradual reforms have carried most of the population with them in opinion.  ;;;;;;;;;;;;;x
EVT50193NAME;Explorers Return!;;;;;;;;;;;;;x
EVT50193DESC;Our recent expedition to Bafozh has returned. They report few incidents, beyond the usual hardships and joys of trekking through the rugged landscape of Bafozhi - fires, insects, floods, freezing cold, sweltering heat, sublime vistas, breathtaking landscapes, unspoilt nature. They made a number of comprehensive survey maps of a number of regions of Bafozh, detailing major rivers, salient topography, soil types, and information on native polities and peoples in this region. Commercial and military circles have already taken interest in these surveys, and propose sending out prospectors or factors to lands earmarked as possibly mineral rich or fertile, or to notably wealthy native communities to capture the local trade in luxuries or staples.;;;;;;;;;;;;;x
EVT50194NAME;$FROMCOUNTRY_ADJ$ Influence Grows;;;;;;;;;;;;;x
EVT50194DESC;A few months ago we observed the progress of a number of $FROMCOUNTRY_ADJ$ explorers making their way through our land - they stopped at villages, talked to trappers, farmers, nomads, and made a comprehensive survey of our land. Locals report that they made a rendezvous with their transports at a tranquil cove on our coast a few months ago. Now, however, we have seen a deluge of people from $FROMCOUNTRY$ in our land. Merchants, prospectors, and even occasional settlers seemingly have made use of the survey maps made by the $FROMCOUNTRY_ADJ$ government based on the exploratory expedition. We are right to say our nation is increasingly falling under the influence of $FROMCOUNTRY$.;;;;;;;;;;;;;x
EVTNAME50195;Something in the Air...;;;;;;;;;;;;;x
EVTDESC50195;It is often said that our nation languishes, mired in vice and sin, having strayed from the righteous teachings of our fathers. Or at least, so says the new religious league that has formed in many cities, towns, and provinces in our land. Headed by a number of iconoclastic preachers, it is largely organised by a religiously minded laity, who have often run into conflict with the established church and their settled ways. They organise charity efforts, mass meetings, and encourage people even to absent clerical events organised by clergymen they do not deem sufficiently zealous. On the other hand, certain factions within the church, led by more extreme members of the lesser clergy, suggest this a symptom of a church that has been made too weak to meet the spiritual needs of the people, its range of action fettered by an overmighty secular state. The nation has erupted into popular debate about what to do about the relationship between the state and the church, but the consensus seems to be that… ;;;;;;;;;;;;;x
EVT50195OPTA;... it is time to throw off the spiritual yoke of the wicked Magi and their pawns!;;;;;;;;;;;;;x
EVT50195OPTB;... a benevolent but authoritative Church-State will restore virtue and righteousness!;;;;;;;;;;;;;x
EVTNAME50196;Heretical Congregation;;;;;;;;;;;;;x
EVTDESC50196;In $PROVINCENAME$, a collection of local parishioners have been listening, rather than to the proscribed authorities, but rather a particularly charismatic miller among their own ranks. He seems to have set up his own congregation, preaching his own radical and strange cosmology and interpretation of the faith. Local clergy accuse him of ‘introducing multitudinous errors, dangerous falsehoods, fornicating on holy days, collecting personal tithes, corrupting the youth, and drawing souls away from the true faith into superstition and ignorance’. The clergy itself made a few efforts to quash the heresy, but it appears the local congregation is protecting this notorious man, and themselves have come to believe these atrocious lies! In a shocking confrontation, they declared that they have a right to listen to whatever teachings they choose!;;;;;;;;;;;;;x
EVT50196OPTA;Arrest the leaders and occupy the surrounding countryside!;;;;;;;;;;;;;x
EVT50196OPTB;Let the people of $PROVINCENAME$ be, they are harmless;;;;;;;;;;;;;x
EVTNAME50197;A Reactionary Cabal;;;;;;;;;;;;;x
EVTDESC50197;In one of our provinces, we are seemingly having a lot of administrative problems. Our state is, in many ways, still a pre-modern one. The regional government remains, beyond deputies sent from the central government, who have a degree of influence over these matters, remarkably susceptible to obstruction by aristocrats on local juries and boards. These men of leisure and prominence are typically appointed out of habit and convenience, and usually they are fairly quiescent, but in one province, they have taken it upon themselves to organise the administration. They have established a system of patronage for lesser appointments in the province, seem to be coincidentally underreporting taxes and yields, while all the while taxing their serfs and own subjects oppressively, seemingly lining their pockets and driving local industry into a recession. The local governor has appealed to the central government for the military force to break this ‘cabal’ of corrupt landowners.;;;;;;;;;;;;;x
EVT50197OPTA;Look the other way;;;;;;;;;;;;;x
EVT50197OPTB;The law must be properly enforced!;;;;;;;;;;;;;x
EVT50198NAME;Explorers Return!;;;;;;;;;;;;;x
EVT50198DESC;The expedition we sent to Bafozh has returned with a tale of horror! While their expedition began successfully, and they made progress on charting large sections of the continent, in the lands of a particular savage state, they ran afoul of a native prince who seemed to attempt to rob and then slaughter the expedition! After a week of beleaguered retreat away from the prince, his swineriders, and his savage troops, who apparently harassed the expedition day and night, despite persistent attempts by the expedition to drive him away by firepower, they finally made it out of his lands and to the coastal rendezvous with the military ships. However, not without costs: a number of soldiers were wounded in the skirmishing, and the hardships of harassed retreat left them untreated. Multiple soldiers perished, and others have suffered grievous bodily harms and disability. Whatever happened - errors in translation, transgression of holy precincts, nothing seems to justify the suffering of our expedition.;;;;;;;;;;;;;x
EVT50199NAME;A Great Oecumenical Synod;;;;;;;;;;;;;x 
EVT50199DESC;A great synod is gathering in $CAPITAL$, attracting representatives and theologians from all the Motkohnic world, spurred by an exchange between two eminent theologians. The analects of Kauzhut, ‘Mifachazhafta’, ‘Donavvat’, form the central corpus of Motkohnic doctrine, but the various apocryphal accounts of his floruit inform various, divergent ethnico-juridical traditions. The Motkohnic insistence on absence of meaningful ‘life’ after death, leads its followers to place great, sober, significance on their conduct in this life. Traditional Gashdzii piety suggests the souls of wicked will serve to hold up the very world after death, but Kauzhut taught that the Celestialite could hold the world on the tip of its finger. The ‘dapk’ school, or the retributivist school, emerged quickly after Kauzhut's death, who argue that the community, and the state, have a moral responsibility to punish the wicked, even by torture and the prolonging of life, in this life, and that death is undue freedom. The ‘madmhomak’ or ‘individualist’ school emerged somewhat later, arguing that Kauzhut's teachings have made right action the profound existential burden of the individual.;;;;;;;;;;;;;x 
EVT50199OPTA;Make sure the state church sends retributivists, at the very least.;;;;;;;;;;;;;x
EVT50199OPTB;We should encourage the individualist faction, naturally.;;;;;;;;;;;;;x
EVT50199OPTC;This is a great honour for our state!;;;;;;;;;;;;;x
EVT50200NAME;Departure for the Synod;;;;;;;;;;;;;x
EVT50200DESC;There is a great oecumenical synod in $FROMCOUNTRY$, hosting Motkohnic scholars and delegates from across the Motkohnic world. We maintain the right to select those who will go from our state church, but the decentralised and personal nature of the Motkohnic faith means that a number of delegates from smaller communities, churches, and unaffiliated private individuals also plan to go. A number of unscrupulous ministers in the state religious colleges have proposed a number of underhanded methods to ensure that principally those who are amenable to our governments view on the matter attend the synod. We must choose between the ‘dapk’ school, or the retributivist school, who argue that the community, and the state, have a moral responsibility to punish the wicked, even by torture and the prolonging of life, in this life, and the ‘madmhomak’ or ‘individualist’ school, who argue that Kauzhut's teachings have made right action the profound existential burden of the individual.;;;;;;;;;;;;;x 
EVT50200OPTA;Pay for the transportation of the retributivists across our land.;;;;;;;;;;;;;x
EVT50200OPTB;We in $COUNTRY$ will make sure individualists are sent, of course.;;;;;;;;;;;;;x
EVT50200OPTC;Let the state church send what it likes, and encourage all who wish to go.;;;;;;;;;;;;;x
EVT50201NAME;The Resolutions of the Synod;;;;;;;;;;;;;x 
EVT50201DESC;We have finally learned of the resolutions of the Great Oecumenical Synod held. The issue of punishment was one of the most contentious issues in the early church, and most corporate bodies chose to adhere, per preference, to a certain legal tradition, and the mainline common-law tactfully maintained a plural attitude. This resolution produces the greatest threat in Motkohnic history of schism and fracture: we are already hearing rumblings of certain state churches and bodies refusing to recognise the verdict. As a Motkohnic state, we have certain legal responsibilities to our subjects: corporate-social-civil bodies as a source of lawgiving and teaching are essential to Motkhonic tradition. If we were to reject the ruling, it would likely enrage certain sections of our population, and enrage those who remain in communion, but should our ministers and churchmen prefer it, or see it more expedient, we could quite rightly claim to be maintaining our own legitimate legal custom.;;;;;;;;;;;;;x 
EVT50201OPTA;We will accept the resolutions of the synod.;;;;;;;;;;;;;x
EVT50201OPTB;No, these men have strayed from the teachings. We will go our own way.;;;;;;;;;;;;;x
EVTNAME50202;Alarming Cases of White Flux;;;;;;;;;;;;;x 
EVTDESC50202;The White Flux is a disease that is well known to our society. The disease reliably appears in the historical record around 600 years ago, coming from somewhere in Bafozh. The First Great White Flux epidemic is widely believed to have hastened the uncoupling of the Gashdzii Kiidnazh. It is due to its characteristic hemorrhaging of milky white pus from facial orifices, coughing fits, fever, aches, confusion, delirium, and occasionally bouts of seizures, that the disease is called ‘the White Flux’. Victims seem to eventually lose their capacity for breath due to lung-sac damage and the pus-filled swelling of the lung sacs, and die of hypercapnia and anoxia. It seems to have languished in pockets of society for many years, but recently we have noticed a frighteningly virulent strain in one of our provinces. It seems the pathogens linger for much longer, and the disease is rapidly spreading throughout the cities and towns, with many shuttering their windows and doors, or fleeing to the countryside, in terror of this frightening spectre looming over society, while those afflicted stumble around the empty streets spewing pus and gasping for breath. ;;;;;;;;;;;;;x 
EVT50203NAME;The Synod Convenes;;;;;;;;;;;;;x 
EVT50203DESC;The day has arrived. The great Oecumenical synod has convened in $CAPITAL$. Hundreds of eminent clerics, writers, and intellectuals have encamped in the great meeting house of the capital, from all around the world. The sober clerics from Kush, dressed in dour, rough cloth - the slight, nervous, urbane writers from Jiisha - the sturdy, jolly Dhukk preachers, from the borderlands - the weathered hermits from the Gizhpt mountains. It has been over 70 years since the last the Synod convened, at the urging of the Jiishanâgi Lord Minister, over the question of the infinity or creation. This synod proceeds less under the oversight of temporal might, but the proceedings are much the same: our leader, nominal head of our state church, deputises a president and a secretary, and the resolutions are considered binding for all those who consider themselves in communion with the mainline Motkohnic legal corpus, which includes a large number of states and sub-state communities. ;;;;;;;;;;;;;x 
EVT50204NAME;x;;;;;;;;;;;;;x  #ai event player will never see
EVT50204DESC;x;;;;;;;;;;;;;x 
EVTNAME50206;The Artisan's Demand;;;;;;;;;;;;;x
EVTDESC50206;In one of our provinces there is a new political movement that has organised itself. Under one particularly active man, apparently an artisan who has been driven out of business by the new machines, there is a league agitating for the curtailment of capital and technological industry. They have formed into small gangs, smashing machines, singing songs denouncing capital, and have appealed to local aristocrats to maintain a ‘customs’ barrier, demanding the curtailment of local industry and the protection of the guilds via regulations. They have even, on occasion, made trouble for members of the constabulary and the gendarme who have been posted by regional authorities to protect factors, machinery, and other implements of industry. The issue has seemingly festered, and the league has become practically a militant reactionary group, attracting all sorts of troublemakers: aristocratic pretenders, conservative rabble, and mere opportunists.;;;;;;;;;;;;;x
EVT50206OPTA;He makes a fair point!;;;;;;;;;;;;;x
EVT50206OPTB;Bah, I don't have time for this reactionary drivel;;;;;;;;;;;;;x
EVT50206OPTC;This dangerous seditionist and his followers must be put to death!;;;;;;;;;;;;;x
EVTNAME50207;Foreigners Demand Open Country!;;;;;;;;;;;;;x
EVTDESC50207;Our recent defeat by a great modern power has compelled us, as well as paying them extortionate sums of money, to establish a government that tolerates the various extraterritorial concessions we have made. Along with signing away a number of ports, they’ve wrung from us a great many railway concessions, and stipulated that the only political authority they will tolerate is that of the modernisers who respect these treaties. These wretched men have formed a government in $CAPITAL$, with the begrudging presence of our head of state, and the company of a number of smarmy representatives of the modern power, who were insufferably smug throughout the event.;;;;;;;;;;;;;x
EVTNAME50208;The Problem of Sog;;;;;;;;;;;;;x
EVTDESC50208;The Diminutive State of Sog was organised by our forces, under famous general Mrakun Sha-Gosod, in his protracted invasion of what was still then partially Athisoron lands, after the Vewugist revolution of 1297. The war lasted nearly 7 years, and Sha-Gosod had maintained the Sog region as his base of operations in the war against the Veyethun, but, since no formal treaty was signed, even after the end of hostilities in 1305, we didn’t decamp from Sog until 1307. Sog has, since then, remained basically under the control of the same conservative collaborators. Now, however, since hostilities have broken out again with the Sithevans, the chief of staff has suggested we establish military governance over Sog for the sake of once again establishing a base of operations against the Siethevans. The problem is, Sog maintains nominal independence - the military seems in favour of issuing a perfunctory communique and simply crushing the Sogan government if they resist.;;;;;;;;;;;;;x
EVTNAME50209;The Poumnian Demand;;;;;;;;;;;;;x
EVTDESC50209;The Poumanian Foreign Ministry has issued a short communique declaring to us their intention to once again occupy Sog as a military protectorate, and to suspend our nominal diplomatic independence, as well as control of our borders! ;;;;;;;;;;;;;x
EVTNAME50210;Ancestral Home of the Midodazh Family;;;;;;;;;;;;;x
EVTDESC50210;The county of Midod was first described in the early 300s, I.R., and by the mid 400s, in the reign of Godhiimâdho the fat, we find imperial records of regional office holders in the Vokonazh describing a castellan family ‘Midodazh’ [of Midod]. Dhov Gaumishig Midodazh was made lord of the Voshkt, a substantially greater territory, and from his serfs organised a powerful and effective army, with the lords of the Voshkt gradually assuming more and more power in the Vokonazh borderlands. In the struggle between Ishahmenes II of Vokonazh and Emperor Bozzamâdho IV, who reconquered the northern principalities, and disributed them among lesser men, Midod, in fact, was lost, but House Midodazh was already certain masters of the east. Now, Gozomedes II, heir to this great lineage, has reconquered Midod. Visiting his family sepulchres, and even the great cairns built by his oldest ancestors, his loyal soldiery tremble at this man of destiny who stands equal to the emperors of old.;;;;;;;;;;;;;x
EVT50210OPTA;May Gozomedes and his kin pray at the familial sepulchre once again!;;;;;;;;;;;;;x
EVTNAME50211;The Holy Yauje Valley;;;;;;;;;;;;;x
EVTDESC50211;The Holy Yauje Valley is the birthplace of the Sedentarian Faith. The ‘virtues of the solid man’ were first proclaimed by the Philosopher-King Osjunnet in this very valley, where he ruled the city state of Gohn-Peth, one of the oldest neolithic sites in Ishahfazh, around nearly 5000 years ago. This great lawgiver brought order to the restless nomads in the hinterlands beyond his borders, in the Sem flatlands. He taught how mother earth and father sky raise together harmonious life through agriculture, duty, and timeless order. But for many centuries, this holy land, where one can still see the old neolithic towers, was defiled and destroyed by another sort of nomad: the Bogoran Vewugist conquers, in the 6th century, in their brutality and wanton carelessness, drove many ancient sedentarian settlers from this old land. But now this ancient injustice is righted! Now we, a Tehuhrite people, finally rule this land again, and all rejoice for justice is done!;;;;;;;;;;;;;x
EVT50211OPTA;And we shall hold it for another changeless 5000 years.;;;;;;;;;;;;;x
EVTNAME50212;FOR AI DONT LOCALIZE;;;;;;;;;;;;;x
EVTNAME50213;$FROMCOUNTRY$ Targeted for Vewugi Mission!;;;;;;;;;;;;;x 
EVTDESC50213;The Pagans of $FROMCOUNTRY$ have long been a concern of major Vewugist missions. Long gone are the days when our force of arms were vastly superior to those of our neighbours, and Vewugism spread easily on the back of the conquest. Today we send missionaries around the world, to live amongst the pagans, spread religious catechisms, and evangelise the heathen, spreading the favour of the Vewug, and gaining his favour in doing so. One mission group in $FROMCOUNTRY$ has recently in fact reached out to us, communicating to us that they believe the local potentate there is close to conversion, and that some impressive gifts and some scholars, the means to establish a press publish texts, all to translate texts to their tongue and distribute them, would surely secure $FROMCOUNTRY$ to the patrimony of the great Vewug! The foreign office is the official guarantee for missionary societies, and must decide what to do. ;;;;;;;;;;;;;x
EVT50213OPTA;They will have all that they need!;;;;;;;;;;;;;x
EVT50213OPTB;We can spare some of what they ask for;;;;;;;;;;;;;x
EVT50213OPTC;We have a few coins laying around the coffers, right?;;;;;;;;;;;;;x
EVT50213OPTD;Good luck with that!;;;;;;;;;;;;;x
EVTNAME50214;colonial stuff for ai;;;;;;;;;;;;;x
EVTDESC50214;x;;;;;;;;;;;;;x
EVTNAME50215;colonial stuff for ai;;;;;;;;;;;;;x
EVTDESC50215;x;;;;;;;;;;;;;x
EVTNAME50216;Red Flux Outbreak!;;;;;;;;;;;;;x
EVTDESC50216;The Red Flux is a truly sickening disease that causes unending bloody vomit and diarrhea, followed by hemorrhaging of blood from all orifices, and leaves survivors marred by small red pockmarks caused by inflammation of the skin. Called 'The Poumnian Gift', its belived that reservoirs of the pathogen lurk in the turgid and warm waters of the great Pudwouvas river, for this is where the disease most frequently strikes and then spreads from. Typically, the disease destroys its hosts so rapidly that it cannot spread quite far, but it seems like an alarmingly virulent strain of the red flux has emerged in one of our lands. It’s not exactly clear how it emerged, but the scenes of the hospitals in the region where it first emerged are truly gruesome, caked in blood and bodily refuse, with hopeless medics fleeing from patients who are left to die in pools of their own fluids. These are dark times, and religious authorities are declaring this a punishment of transmundane power, while individuals brace for what could be an alarming pandemic of the red flux!;;;;;;;;;;;;;x
EVTNAME50217;Wasting Sickness Returns!;;;;;;;;;;;;;x
EVTDESC50217;The so-called ‘Wasting Sickness’ is an extremely ancient illness. Characterized by hair loss, atrophy, the breaking down of skin into large lesions, loosening of the skin from the bones, creating the ghastly appearance of a corpse in the victim, it has for millenia fuelled nightmares and terror of ghouls and the living dead, those afflicted are typically killed, shunned, and isolated. Experts speculate that it first emerged in Hominid populations with the rise of animal husbandry and agriculture, due to its spread by the vector of flies, who bite festering wounds and then spread this to the healthy tissue in others. The disease seemingly has been absent in many parts of the civilised world for quite some time, but it seems that this has changed. It seems that, somehow, the disease has found its way into fly populations again, and doctors are noting a terrifying rise in necrotising flesh in the population at large. Primitive measures of insect control, such as jars of sugary water, mitigate the spread somewhat, but those working in animal agriculture or in food handling in general are particularly at risk. It remains to be seen if this outbreak will get worse.;;;;;;;;;;;;;x
EVTNAME50218;ai disease ticker;;;;;;;;;;;;;x #no loc needed
EVTDESC50218;x;;;;;;;;;;;;;x
EVTNAME50219;ai disease ticker;;;;;;;;;;;;;x #no loc needed
EVTDESC50219;x;;;;;;;;;;;;;x
EVTNAME50220;Pot-Belly Pox Epidemic!;;;;;;;;;;;;;x
EVTDESC50220;The dreaded ‘pot-pelly pox’ has struck one of our provinces. This disease has long been an endemic scourge of the world, causing fever, malaise, and then the characteristic swelling of the lower abdomen, with the eventual protrusion of pox-like ridges across the skin in this area. It is particularly notable for affecting and killing infants and young children. In ancient times, the pox was construed as a demonic mirror of pregnancy, but in the modern age, it is clear that this is just a pestilence like others. It is not exactly clear what sort of reservoir was host to this illness. Polluted water supplies are the most likely cause. Local officials and clergy members noticed first a collection of orphans showing this illness, and then quickly the elderly, and other vulnerable populations. They have urgently addressed our government seeking support for the quarantining of afflicted regions.;;;;;;;;;;;;;x
EVTNAME50221;Blinding Cough Epidemic!;;;;;;;;;;;;;x
EVTDESC50221;The ‘blinding cough’ has struck one of our provinces. This epidemic is known for its particularly grotesque marring of the throat and eyes, causing these regions to necrotize and the tissue to peel away, hence the appellation ‘blinding cough’. It typically leaves mass disability in its wake, and is rightfully feared. Indeed, those blinded by this pathogen are an ancient motif in art, and ‘cough houses’ are a typical nicknames for institutions designed to host the indigent and disabled paupers in society. As such, this dreadful illness leaves a lasting burden on society, beyond just killing. Public officials first identified it as present in the province by monitoring intake in charity and state run hospitals, with notable sections of the poor displaying the disease progressing to an alarming extent, and have urged the government to take action to prevent the spread of this horrendous illness. ;;;;;;;;;;;;;x
EVTNAME50222;An Outbreak of Cudfeeder's Flu!;;;;;;;;;;;;;x
EVTDESC50222;The ‘Cud-Feeder’s Flu’ has struck one of our provinces! This gastrointestinal problem seems to notably afflict those who consume infected thrall-meat (called so from the typical reliance of ruminant hominids as thralls), causing malaise, confusion, and dysentery. Doctors believe that the practice of letting thralls ‘grub’ in the scrublands for their subsistence of roots, grasses, and insects, exposes them to pathogens in the humus. The chronic maltreatment of thralls means that sick and weak thralls are often merely culled and sold early, before they can themselves die of the disease. There was likely some sort of infected meat present in this region, and now the bacterium is flourishing throughout our population, for it seems to be able to spread through water supplies as well. Medical experts in the area suggest that the government establish a cordon sanitaire to prevent transmission to further regions, and indeed thrall keeper cartels are eagerly lobbying the government to prevent the spread. ;;;;;;;;;;;;;x
EVT50223NAME;The Kusii Bloodletters;;;;;;;;;;;;;x
EVT50223DESC;The main problem our colonial administrators have in our lands in colonial Shobgizob is the persistent bloodletting done by the Kusii faithful. Despite efforts to forbid this practice, they still continue to maintain clandestine meetings at the officially proscribed temples and kill large amounts of animals and even people, which is a serious impediment to colonial governance, an insult to our laws, and generally a waste of the population resources of the state. Our current governor, in an effort to properly enforce the laws which forbid their cult (which have largely been ignored out until now out of practical necessity in not enraging a colonial populace), has submitted a report to $CAPITAL$, requesting permission to forcibly engage a detachment of sailors and soldiers to be employed in the dismantlement of their ghastly temple complexes, and to pay a scholar to study their strange faith in an effort to understand what drives them to this bloodshed.;;;;;;;;;;;;;x
EVTNAME50224;x;;;;;;;;;;;;;x #EVENT ONLY FOR AI, NO HUMAN WILL EVER SEE
EVTNAME50225;x;;;;;;;;;;;;;x #EVENT ONLY FOR AI, NO HUMAN WILL EVER SEE
EVTNAME50226;Negotiations with the Empire;;;;;;;;;;;;;x
EVTDESC50226;Since passing a resolution to invite Dehuogi settlers into our lands, the Assembly of the Old Clans is putting together a delegation to negotiate with the foreign ministry of the Rannu. The Court in Vepht is notorious for its opacity and sensitivity - and the delegates are anxious not to blunder what could be a unique chance for the audience with Rannu. Before heading eastward to the border stations in Sem, there has to be a decision made on what to offer in exchange for Rannutan facilitation of Dehuogi migration. ;;;;;;;;;;;;;x
EVTNAME50227;Negotiations with the Empire;;;;;;;;;;;;;x
EVT50226OPTA;Surely they'll just be jolly to aid their allies?;;;;;;;;;;;;;x
EVT50226OPTB;We should offer to pay for transport. §R(¤500,000)§!;;;;;;;;;;;;;x
EVT50226OPTC;We should pay for transport, and compensate them further. §R(¤800,000)§!;;;;;;;;;;;;;x
EVT50226OPTD;Grant them control of their Sedentarian holy valley! §R(Cede Land!)§!;;;;;;;;;;;;;x
EVT50227OPTA;Surely they'll just be jolly to aid their allies?;;;;;;;;;;;;;x
EVT50227OPTB;We should offer to pay for transport. §R(¤500,000)§!;;;;;;;;;;;;;x
EVT50227OPTC;We should pay for transport, and compensate them further. §R(¤800,000)§!;;;;;;;;;;;;;x
EVT50227OPTD;Grant them control of their Sedentarian holy valley! §R(Cede Land!)§!;;;;;;;;;;;;;x
EVTDESC50227;Since passing a resolution to invite Dehuogi settlers into our lands, the Assembly of the Old Clans is putting together a delegation to negotiate with the foreign ministry of the Rannu. The Court in Vepht is notorious for its opacity and sensitivity - and the delegates are anxious not to blunder what could be a unique chance for audience with the Rannu. Before heading eastward to the border stations in Sem, there has to be a decision made on what to offer in exchange for Rannutan facilitation of Dehuogi migration. This is to be our bid to get them to comply, but of course they can refuse and we will keep our offer. We must keep in mind that if the Rannutan have state serfs to give, they will likely send us far more souls.;;;;;;;;;;;;;x
EVTNAME50228;Bogoran Envoys Arrive!;;;;;;;;;;;;;x
EVTDESC50228;We have just received a deputation from the Bogoran lands with the most curious proposal. The ministers of state are meeting in conclave before producing a reply to the Bogorans. They have proposed that we deport a large amount of the Dehuogi of the east of the empire to Bogoran lands, where they will become privileged settlers. The Dehuogi are a perennial thorn in our side - their horrendous Hajduks and bandits claim to serve the deposed pretenders of House Budobam, a puppet of the Vokonazhi, and the average Dehuogi brute drags his feet through every command. Whether we sent them a collection of troublesome serfs, or cleared out some artisan settlements, it would give us more certain control of this troubled region, though the prospect of deportations is sure to engulf the region in anger. The Bogorugi have patiently put this request before us.;;;;;;;;;;;;;x
EVTNAME50229;Inauspicous Envoys Arrive;;;;;;;;;;;;;x #EVENT ONLY FOR AI, NO HUMAN WILL EVER SEE
EVTNAME50230;Bogoran Envoys Arrive!;;;;;;;;;;;;;x
EVTDESC50230;We have just received a deputation from the Bogoran lands with the most curious proposal. The ministers of state are meeting in conclave before producing a reply to the Bogorans. They have proposed that we deport a large amount of the Dehuogi of the east of the empire to Bogoran lands, where they will become privileged settlers. The Dehuogi are a perennial thorn in our side - their horrendous Hajduks and bandits claim to serve the deposed pretenders of House Budobam, a puppet of the Vokonazhi, and the average Dehuogi brute drags his feet through every command. Whether we sent them a collection of troublesome serfs, or cleared out some artisan settlements, it would give us more certain control of this troubled region, though the prospect of deportations is sure to engulf the region in anger. The Bogorugi have patiently put this request before us, and offered to pay for transportation;;;;;;;;;;;;;x
EVTNAME50231;Bogoran Envoys Arrive!;;;;;;;;;;;;;x
EVTDESC50231;We have just received a deputation from the Bogoran lands with the most curious proposal. The ministers of state are meeting in conclave before producing a reply to the Bogorans. They have proposed that we deport a large amount of the Dehuogi of the east of the empire to Bogoran lands, where they will become privileged settlers. The Dehuogi are a perennial thorn in our side - their horrendous Hajduks and bandits claim to serve the deposed pretenders of House Budobam, a puppet of the Vokonazhi, and the average Dehuogi brute drags his feet through every command. Whether we sent them a collection of troublesome serfs, or cleared out some artisan settlements, it would give us more certain control of this troubled region, though the prospect of deportations is sure to engulf the region in anger. The Bogorugi have patiently put this request before us, and offered to pay for transportation, as well as give an additional fee.;;;;;;;;;;;;;x
EVTNAME50232;Bogoran Envoys Arrive!;;;;;;;;;;;;;x
