Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
PROV1105;Yrag;;;;;;;;;;;;;x
PROV1106;Rarg;;;;;;;;;;;;;x
PROV1107;Vouzh¾y;;;;;;;;;;;;;x
PROV1108;F¾vv¾;;;;;;;;;;;;;x
PROV1109;Zhroivo;;;;;;;;;;;;;x
PROV1110;Roiugumhaukh;;;;;;;;;;;;;x
PROV1111;Ghaugoiuh;;;;;;;;;;;;;x
PROV1112;Nich¾;;;;;;;;;;;;;x
PROV1113;Ghubheh;;;;;;;;;;;;;x
PROV1114;Vrouw;;;;;;;;;;;;;x
PROV1115;Vroin;;;;;;;;;;;;;x
PROV1116;Yirg;;;;;;;;;;;;;x
PROV1117;Zhirouy;;;;;;;;;;;;;x
PROV1118;Najuh;;;;;;;;;;;;;x
PROV1119;Hundharr;;;;;;;;;;;;;x
PROV1120;Mhuinghuh;;;;;;;;;;;;;x
PROV1121;Andhuspkh;;;;;;;;;;;;;x
PROV1122;Thistraio;;;;;;;;;;;;;x
PROV1123;N¾k;;;;;;;;;;;;;x
PROV1124;Nhabhaumho;;;;;;;;;;;;;x
PROV1125;Uibhi;;;;;;;;;;;;;x
PROV1126;Bhoiur;;;;;;;;;;;;;x
PROV1127;Oiukh;;;;;;;;;;;;;x
PROV1128;Bhuspkh;;;;;;;;;;;;;x
PROV1129;Aubha;;;;;;;;;;;;;x
PROV1130;Noiug;;;;;;;;;;;;;x
PROV1131;Bakhaur;;;;;;;;;;;;;x
PROV1132;Nhoiukhoiur;;;;;;;;;;;;;x
PROV1133;Bangher;;;;;;;;;;;;;x
PROV1134;Roiunghe;;;;;;;;;;;;;x
PROV1135;Nhauspkh;;;;;;;;;;;;;x
PROV1136;Roiukhospkh;;;;;;;;;;;;;x
PROV1137;Bhivaujukh;;;;;;;;;;;;;x
PROV1138;Chaundhikhah;;;;;;;;;;;;;x
PROV1139;Mhiga;;;;;;;;;;;;;x
PROV1140;Mhekh;;;;;;;;;;;;;x
PROV1141;Mhobaur;;;;;;;;;;;;;x
PROV1142;Nhuiq;;;;;;;;;;;;;x
PROV1143;Acho;;;;;;;;;;;;;x
PROV1144;Boiunui;;;;;;;;;;;;;x
PROV1145;Baundho;;;;;;;;;;;;;x
PROV1146;Roiubhirr;;;;;;;;;;;;;x
PROV1147;Hoiuchag;;;;;;;;;;;;;x
PROV1148;Runghau;;;;;;;;;;;;;x
PROV1149;Ghivo;;;;;;;;;;;;;x
PROV1150;Naundhind;;;;;;;;;;;;;x
PROV1151;Anau;;;;;;;;;;;;;x
PROV1152;Bigo;;;;;;;;;;;;;x
PROV1153;Ghaund;;;;;;;;;;;;;x
PROV1154;Boiubhir;;;;;;;;;;;;;x
PROV1155;Bhoiuchau;;;;;;;;;;;;;x
PROV1156;Oiuchu;;;;;;;;;;;;;x
PROV1157;Boiubhe;;;;;;;;;;;;;x
PROV1158;Nhebhuh;;;;;;;;;;;;;x
PROV1159;Raunoiukh;;;;;;;;;;;;;x
PROV1160;Pior;;;;;;;;;;;;;x
PROV1161;Babhokh;;;;;;;;;;;;;x
PROV1162;Ondha;;;;;;;;;;;;;x
PROV1163;Uiq;;;;;;;;;;;;;x
PROV1164;Tiaser;;;;;;;;;;;;;x
PROV1165;Moui;;;;;;;;;;;;;x
PROV1166;Miorio;;;;;;;;;;;;;x
PROV1167;Mhaundhekhoiu;;;;;;;;;;;;;x
PROV1168;Ghoiug;;;;;;;;;;;;;x
PROV1169;Nindhebher;;;;;;;;;;;;;x
PROV1170;Rugui;;;;;;;;;;;;;x
PROV1171;Bhoiundhoq;;;;;;;;;;;;;x
PROV1172;Bhemho;;;;;;;;;;;;;x
PROV1173;Rossou;;;;;;;;;;;;;x
PROV1174;Prusous;;;;;;;;;;;;;x
PROV1175;Fimong;;;;;;;;;;;;;x
PROV1176;Ussessog;;;;;;;;;;;;;x
PROV1177;Peingeig;;;;;;;;;;;;;x
PROV1178;Bhibuq;;;;;;;;;;;;;x
PROV1179;Iju;;;;;;;;;;;;;x
PROV1180;Nhanavu;;;;;;;;;;;;;x
PROV1181;Toube;;;;;;;;;;;;;x
PROV1182;Stousu;;;;;;;;;;;;;x
PROV1183;Patu;;;;;;;;;;;;;x
PROV1184;Taiokio;;;;;;;;;;;;;x
PROV1185;Piofou;;;;;;;;;;;;;x
PROV1186;Ibei;;;;;;;;;;;;;x
PROV1187;Stessi;;;;;;;;;;;;;x
PROV1188;Trer;;;;;;;;;;;;;x
PROV1189;Tissaiok;;;;;;;;;;;;;x
PROV1190;Stouni;;;;;;;;;;;;;x
PROV1191;Gouiagas;;;;;;;;;;;;;x
PROV1192;Pagufu;;;;;;;;;;;;;x
PROV1193;Seime;;;;;;;;;;;;;x
PROV1194;Treiq;;;;;;;;;;;;;x
PROV1195;Nofio;;;;;;;;;;;;;x
PROV1196;Niopaks;;;;;;;;;;;;;x
PROV1197;Remo;;;;;;;;;;;;;x
PROV1198;Ibourg;;;;;;;;;;;;;x
PROV1199;Giatu;;;;;;;;;;;;;x
PROV1200;Kouks;;;;;;;;;;;;;x
PROV1201;Tupenu;;;;;;;;;;;;;x
PROV1202;Rioks;;;;;;;;;;;;;x
PROV1203;Niari;;;;;;;;;;;;;x
PROV1204;Giq;;;;;;;;;;;;;x
PROV1205;Thouro;;;;;;;;;;;;;x
PROV1206;Jodzq;;;;;;;;;;;;;x
PROV1207;Taksu;;;;;;;;;;;;;x
PROV1208;Kiokou;;;;;;;;;;;;;x
PROV1209;Tmoz;;;;;;;;;;;;;x
PROV1210;Jaju;;;;;;;;;;;;;x
PROV1211;Bæd;;;;;;;;;;;;;x
PROV1212;Usiq;;;;;;;;;;;;;x
PROV1213;Tmen;;;;;;;;;;;;;x
PROV1214;Piogo;;;;;;;;;;;;;x
PROV1215;Thaki;;;;;;;;;;;;;x
PROV1216;Stufia;;;;;;;;;;;;;x
PROV1217;Rastria;;;;;;;;;;;;;x
PROV1218;Nuki;;;;;;;;;;;;;x
PROV1219;Thoukaga;;;;;;;;;;;;;x
PROV1220;Stapoug;;;;;;;;;;;;;x
PROV1221;Dadiq;;;;;;;;;;;;;x
PROV1222;Tesi;;;;;;;;;;;;;x
PROV1223;Taiog;;;;;;;;;;;;;x
PROV1224;Sengei;;;;;;;;;;;;;x
PROV1225;Donig;;;;;;;;;;;;;x
PROV1226;Joq;;;;;;;;;;;;;x
PROV1227;Chouso;;;;;;;;;;;;;x
PROV1228;Uqim;;;;;;;;;;;;;x
PROV1229;Jeuq;;;;;;;;;;;;;x
PROV1230;Gijo;;;;;;;;;;;;;x
PROV1231;Daizo;;;;;;;;;;;;;x
PROV1232;Tmoz;;;;;;;;;;;;;x
PROV1233;Touksou;;;;;;;;;;;;;x
PROV1234;Thout;;;;;;;;;;;;;x
PROV1235;Niogft;;;;;;;;;;;;;x
PROV1236;Onbufug;;;;;;;;;;;;;x
PROV1237;Beres;;;;;;;;;;;;;x
PROV1238;Eijousoung;;;;;;;;;;;;;x
PROV1239;Omoji;;;;;;;;;;;;;x
PROV1240;Ringeiq;;;;;;;;;;;;;x
PROV1241;Doumu;;;;;;;;;;;;;x
PROV1242;Troneiq;;;;;;;;;;;;;x
PROV1243;Kouneig;;;;;;;;;;;;;x
PROV1244;Teiji;;;;;;;;;;;;;x
PROV1245;Isi;;;;;;;;;;;;;x
PROV1246;Feiq;;;;;;;;;;;;;x
PROV1247;Doun;;;;;;;;;;;;;x
PROV1248;Dito;;;;;;;;;;;;;x
PROV1249;Bzusgitmn;;;;;;;;;;;;;x
PROV1250;Iob;;;;;;;;;;;;;x
PROV1251;Gon;;;;;;;;;;;;;x
PROV1252;Trer;;;;;;;;;;;;;x
PROV1253;Faig;;;;;;;;;;;;;x
PROV1254;Sounguso;;;;;;;;;;;;;x
PROV1255;Trurg;;;;;;;;;;;;;x
PROV1256;Chemo;;;;;;;;;;;;;x
PROV1257;Domig;;;;;;;;;;;;;x
PROV1258;Penou;;;;;;;;;;;;;x
PROV1259;Trerou;;;;;;;;;;;;;x
PROV1260;Rijou;;;;;;;;;;;;;x
PROV1261;Tiusos;;;;;;;;;;;;;x
PROV1262;Qofeu;;;;;;;;;;;;;x
PROV1263;Tminbo;;;;;;;;;;;;;x
PROV1264;Botmn;;;;;;;;;;;;;x
PROV1265;Tog;;;;;;;;;;;;;x
PROV1266;Zaif;;;;;;;;;;;;;x
PROV1267;Gioa;;;;;;;;;;;;;x
PROV1268;F¾vya;;;;;;;;;;;;;x
PROV1269;Råch¾ny;;;;;;;;;;;;;x
PROV1270;Z¾vå;;;;;;;;;;;;;x
PROV1271;Buoth;;;;;;;;;;;;;x
PROV1272;Ibæ;;;;;;;;;;;;;x
PROV1273;Nyeri;;;;;;;;;;;;;x
PROV1274;Nyæmb;;;;;;;;;;;;;x
PROV1275;Butuo;;;;;;;;;;;;;x
PROV1276;Buetogghog;;;;;;;;;;;;;x
PROV1277;Tigghae;;;;;;;;;;;;;x
PROV1278;Rimuoruemf;;;;;;;;;;;;;x
PROV1279;Reny;;;;;;;;;;;;;x
PROV1280;Juonyaeh;;;;;;;;;;;;;x
PROV1281;Ora;;;;;;;;;;;;;x
PROV1282;Guorib;;;;;;;;;;;;;x
PROV1283;Fuatu;;;;;;;;;;;;;x
PROV1284;Tuhæh;;;;;;;;;;;;;x
PROV1285;Huaguog;;;;;;;;;;;;;x
PROV1286;Fuad;;;;;;;;;;;;;x
PROV1287;Rohuo;;;;;;;;;;;;;x
PROV1288;Fuomn;;;;;;;;;;;;;x
PROV1289;Tigghuny;;;;;;;;;;;;;x
PROV1290;Noghae;;;;;;;;;;;;;x
PROV1291;Famaeth;;;;;;;;;;;;;x
PROV1292;Maeth;;;;;;;;;;;;;x
PROV1293;Bmaen;;;;;;;;;;;;;x
PROV1294;Nuammuaj;;;;;;;;;;;;;x
PROV1295;Nin;;;;;;;;;;;;;x
PROV1296;Baeære;;;;;;;;;;;;;x
PROV1297;Nyohuar;;;;;;;;;;;;;x
PROV1298;Bujh;;;;;;;;;;;;;x
PROV1299;Ruem;;;;;;;;;;;;;x
PROV1300;Rafemf;;;;;;;;;;;;;x
PROV1301;Begghuh;;;;;;;;;;;;;x
PROV1302;Bzar;;;;;;;;;;;;;x
PROV1303;Zanem-ij;;;;;;;;;;;;;x
PROV1304;Heir;;;;;;;;;;;;;x
PROV1305;Esam;;;;;;;;;;;;;x
PROV1306;Ochysko;;;;;;;;;;;;;x
PROV1307;Guj;;;;;;;;;;;;;x
PROV1308;Hut;;;;;;;;;;;;;x
PROV1309;Szube;;;;;;;;;;;;;x
PROV1310;Dnej;;;;;;;;;;;;;x
PROV1311;Bazta;;;;;;;;;;;;;x
PROV1312;Z¼shftâ;;;;;;;;;;;;;x
PROV1313;Chufk;;;;;;;;;;;;;x
PROV1314;Mâdh¼;;;;;;;;;;;;;x
PROV1315;Ugûjâ;;;;;;;;;;;;;x
PROV1316;Pob;;;;;;;;;;;;;x
PROV1317;Ibazoj;;;;;;;;;;;;;x
PROV1318;Bezachys;;;;;;;;;;;;;x
PROV1319;Fisat;;;;;;;;;;;;;x
PROV1320;Gokuk;;;;;;;;;;;;;x
PROV1321;Ghog;;;;;;;;;;;;;x
PROV1322;Zabu;;;;;;;;;;;;;x
PROV1323;Dneu;;;;;;;;;;;;;x
PROV1324;Poneru;;;;;;;;;;;;;x
PROV1325;Vahu;;;;;;;;;;;;;x
PROV1326;Vuh;;;;;;;;;;;;;x
PROV1327;Nânnuttu;;;;;;;;;;;;;x
PROV1328;Dnus;;;;;;;;;;;;;x
PROV1329;Ghasd;;;;;;;;;;;;;x
PROV1330;Buzob;;;;;;;;;;;;;x
PROV1331;Jûjuho;;;;;;;;;;;;;x
PROV1332;Nab;;;;;;;;;;;;;x
PROV1333;Gubu;;;;;;;;;;;;;x
PROV1334;Nôhêth;;;;;;;;;;;;;x
PROV1335;Vehes;;;;;;;;;;;;;x
PROV1336;Joth;;;;;;;;;;;;;x
PROV1337;Râjug;;;;;;;;;;;;;x
PROV1338;Rohuth;;;;;;;;;;;;;x
PROV1339;Jegh;;;;;;;;;;;;;x
PROV1340;Huttag;;;;;;;;;;;;;x
PROV1341;Yêjânnuv;;;;;;;;;;;;;x
PROV1342;Dê'ô;;;;;;;;;;;;;x
PROV1343;Vâp;;;;;;;;;;;;;x
PROV1344;Zumebun;;;;;;;;;;;;;x
PROV1345;Dnap;;;;;;;;;;;;;x
PROV1346;Gukus;;;;;;;;;;;;;x
PROV1347;Ghub;;;;;;;;;;;;;x
PROV1348;Tojvak;;;;;;;;;;;;;x
PROV1349;Muk;;;;;;;;;;;;;x
PROV1350;Fesd;;;;;;;;;;;;;x
PROV1351;Fusd;;;;;;;;;;;;;x
PROV1352;Szik;;;;;;;;;;;;;x
PROV1353;Dechys;;;;;;;;;;;;;x
PROV1354;Vanan;;;;;;;;;;;;;x
PROV1355;Pus;;;;;;;;;;;;;x
PROV1356;Jed;;;;;;;;;;;;;x
PROV1357;Hêgh;;;;;;;;;;;;;x
PROV1358;Deso;;;;;;;;;;;;;x
PROV1359;Fonez;;;;;;;;;;;;;x
PROV1360;Dedi;;;;;;;;;;;;;x
PROV1361;Fibuha;;;;;;;;;;;;;x
PROV1362;Tur-Mak;;;;;;;;;;;;;x
PROV1363;Zapeguk;;;;;;;;;;;;;x
PROV1364;Zezbo;;;;;;;;;;;;;x
PROV1365;Sepa;;;;;;;;;;;;;x
PROV1366;Tabob;;;;;;;;;;;;;x
PROV1367;Ganisd;;;;;;;;;;;;;x
PROV1368;Muchys;;;;;;;;;;;;;x
PROV1369;Jochyskog;;;;;;;;;;;;;x
PROV1370;Dnar;;;;;;;;;;;;;x
PROV1371;Tehu;;;;;;;;;;;;;x
PROV1372;Ov-Juttepht;;;;;;;;;;;;;x
PROV1373;Ettuhôg;;;;;;;;;;;;;x
PROV1374;Hobu;;;;;;;;;;;;;x
PROV1375;Ava;;;;;;;;;;;;;x
PROV1376;Pu'â;;;;;;;;;;;;;x
PROV1377;Ngûg;;;;;;;;;;;;;x
PROV1378;Szuj;;;;;;;;;;;;;x
PROV1379;Nuzsis;;;;;;;;;;;;;x
PROV1380;Bêttu;;;;;;;;;;;;;x
PROV1381;Odugh;;;;;;;;;;;;;x
PROV1382;Vuhakh;;;;;;;;;;;;;x
PROV1383;Rûgath;;;;;;;;;;;;;x
PROV1384;Rûnna;;;;;;;;;;;;;x
PROV1385;Odêg;;;;;;;;;;;;;x
PROV1386;Yâgû;;;;;;;;;;;;;x
PROV1387;Gad;;;;;;;;;;;;;x
PROV1388;Ruvô;;;;;;;;;;;;;x
PROV1389;Ngoth;;;;;;;;;;;;;x
PROV1390;Dnuchys;;;;;;;;;;;;;x
PROV1391;Rikou;;;;;;;;;;;;;x
PROV1392;Shau Gaubja;;;;;;;;;;;;;x
PROV1393;Shau Vaufo;;;;;;;;;;;;;x
PROV1394;Yesy;;;;;;;;;;;;;x
PROV1395;San;;;;;;;;;;;;;x
PROV1396;D’acharch;;;;;;;;;;;;;x
PROV1397;Vum;;;;;;;;;;;;;x
PROV1398;Shau Maug;;;;;;;;;;;;;x
PROV1399;Fikwat;;;;;;;;;;;;;x
PROV1400;J’ess;;;;;;;;;;;;;x
PROV1401;Pwasy;;;;;;;;;;;;;x
PROV1402;Zhkaudhri;;;;;;;;;;;;;x
PROV1403;Swo;;;;;;;;;;;;;x
PROV1404;Achakwur;;;;;;;;;;;;;x
PROV1405;Mrap;;;;;;;;;;;;;x
PROV1406;J’oyi;;;;;;;;;;;;;x
PROV1407;Omkokat;;;;;;;;;;;;;x
PROV1408;Niiz Dhoung;;;;;;;;;;;;;x
PROV1409;Reaau;;;;;;;;;;;;;x
PROV1410;Sinywumo;;;;;;;;;;;;;x
PROV1411;Guzhu;;;;;;;;;;;;;x
PROV1412;Sengau;;;;;;;;;;;;;x
PROV1413;Chiezhie;;;;;;;;;;;;;x
PROV1414;Thothos;;;;;;;;;;;;;x
PROV1415;Trag;;;;;;;;;;;;;x
PROV1416;Get;;;;;;;;;;;;;x
PROV1417;Zhezko;;;;;;;;;;;;;x
PROV1418;Dhrokekshiedh;;;;;;;;;;;;;x
PROV1419;Front;;;;;;;;;;;;;x
PROV1420;Ob’wa;;;;;;;;;;;;;x
PROV1421;Sew;;;;;;;;;;;;;x
PROV1422;Mg’okib’wa;;;;;;;;;;;;;x
PROV1423;Nokh;;;;;;;;;;;;;x
PROV1424;Krant;;;;;;;;;;;;;x
PROV1425;B’lerch;;;;;;;;;;;;;x
PROV1426;Mj’ut;;;;;;;;;;;;;x
PROV1427;Nggub’osy;;;;;;;;;;;;;x
PROV1428;Mosar;;;;;;;;;;;;;x
PROV1429;Nyah;;;;;;;;;;;;;x
PROV1430;Dhinja;;;;;;;;;;;;;x
PROV1431;Mshet;;;;;;;;;;;;;x
PROV1432;Mass;;;;;;;;;;;;;x
PROV1433;Ukwa;;;;;;;;;;;;;x
PROV1434;Atty;;;;;;;;;;;;;x
PROV1435;Kow;;;;;;;;;;;;;x
PROV1436;Mnyo;;;;;;;;;;;;;x
PROV1437;Hoss;;;;;;;;;;;;;x
PROV1438;Weh;;;;;;;;;;;;;x
PROV1439;Gakah;;;;;;;;;;;;;x
PROV1440;Gunt;;;;;;;;;;;;;x
PROV1441;Mg’uta;;;;;;;;;;;;;x
PROV1442;G’umya;;;;;;;;;;;;;x
PROV1443;Hrnid;;;;;;;;;;;;;x
PROV1444;Wib’u;;;;;;;;;;;;;x
PROV1445;B’upi;;;;;;;;;;;;;x
PROV1446;Renggwo;;;;;;;;;;;;;x
PROV1447;J’ayib’d’u;;;;;;;;;;;;;x
PROV1448;Msosy;;;;;;;;;;;;;x
PROV1449;Mbwarch;;;;;;;;;;;;;x
PROV1450;Sass;;;;;;;;;;;;;x
PROV1451;J’ekh;;;;;;;;;;;;;x
PROV1452;Mus;;;;;;;;;;;;;x
PROV1453;J'ejai;;;;;;;;;;;;;x
PROV1454;Y'gain;;;;;;;;;;;;;x
PROV1455;Dzuoz;;;;;;;;;;;;;x
PROV1456;Arch;;;;;;;;;;;;;x
PROV1457;Krumte;;;;;;;;;;;;;x
PROV1458;J'oz;;;;;;;;;;;;;x
PROV1459;J'oje;;;;;;;;;;;;;x
PROV1460;Y'dou'naag;;;;;;;;;;;;;x
PROV1461;Dhrau;;;;;;;;;;;;;x
PROV1462;Tuazhdu;;;;;;;;;;;;;x
PROV1463;Jia;;;;;;;;;;;;;x
PROV1464;Vauz;;;;;;;;;;;;;x
PROV1465;J'ayk;;;;;;;;;;;;;x
PROV1466;Vaiy;;;;;;;;;;;;;x
PROV1467;Zhkihw;;;;;;;;;;;;;x
PROV1468;Ngan;;;;;;;;;;;;;x
PROV1469;Thiethdun;;;;;;;;;;;;;x
PROV1470;Zhkua;;;;;;;;;;;;;x
PROV1471;Vouhw;;;;;;;;;;;;;x
PROV1472;Deswe;;;;;;;;;;;;;x
PROV1473;Wruot;;;;;;;;;;;;;x
PROV1474;Dhâmit;;;;;;;;;;;;;x
PROV1475;Eza;;;;;;;;;;;;;x
PROV1476;Mrefua;;;;;;;;;;;;;x
PROV1477;Rierif;;;;;;;;;;;;;x
PROV1478;Maf;;;;;;;;;;;;;x
PROV1479;K'ok;;;;;;;;;;;;;x
PROV1480;Khroush;;;;;;;;;;;;;x
PROV1481;Bayz;;;;;;;;;;;;;x
PROV1482;Wiech;;;;;;;;;;;;;x
PROV1483;Wruaztie;;;;;;;;;;;;;x
PROV1484;Vak;;;;;;;;;;;;;x
PROV1485;Mref;;;;;;;;;;;;;x
PROV1486;Gead;;;;;;;;;;;;;x
PROV1487;Zkimmauv;;;;;;;;;;;;;x
PROV1488;Mrozkuo;;;;;;;;;;;;;x
PROV1489;Chemom;;;;;;;;;;;;;x
PROV1490;Chihwo;;;;;;;;;;;;;x
PROV1491;Zent;;;;;;;;;;;;;x
PROV1492;Fruazka;;;;;;;;;;;;;x
PROV1493;Dokofrie;;;;;;;;;;;;;x
PROV1494;Zhek;;;;;;;;;;;;;x
PROV1495;Zieth;;;;;;;;;;;;;x
PROV1496;Taasha;;;;;;;;;;;;;x
PROV1497;Tzet;;;;;;;;;;;;;x
PROV1498;Jeyvaag;;;;;;;;;;;;;x
PROV1499;Joubbak;;;;;;;;;;;;;x
PROV1500;Kouj;;;;;;;;;;;;;x
PROV1501;Tsayeg;;;;;;;;;;;;;x
PROV1502;T'ijaay;;;;;;;;;;;;;x
PROV1503;Dzeëd;;;;;;;;;;;;;x
PROV1504;Zoöjud;;;;;;;;;;;;;x
PROV1505;Goru;;;;;;;;;;;;;x
PROV1506;Qëzuru;;;;;;;;;;;;;x
PROV1507;Adzödz;;;;;;;;;;;;;x
PROV1508;Shroash;;;;;;;;;;;;;x
PROV1509;Dzöshdzeëreënd;;;;;;;;;;;;;x
PROV1510;Dibö;;;;;;;;;;;;;x
PROV1511;Dzur;;;;;;;;;;;;;x
PROV1512;Qedz;;;;;;;;;;;;;x
PROV1513;Choz;;;;;;;;;;;;;x
PROV1514;Bek;;;;;;;;;;;;;x
PROV1515;Ruzh;;;;;;;;;;;;;x
PROV1516;Souz;;;;;;;;;;;;;x
PROV1517;Tzoukh;;;;;;;;;;;;;x
PROV1518;Gaynai;;;;;;;;;;;;;x
PROV1519;Tayb;;;;;;;;;;;;;x
PROV1520;Tadhaig;;;;;;;;;;;;;x
PROV1521;Y'tairay;;;;;;;;;;;;;x
PROV1522;Y'tatai;;;;;;;;;;;;;x
PROV1523;Tsout;;;;;;;;;;;;;x
PROV1524;Rayb;;;;;;;;;;;;;x
PROV1525;Tsou'og;;;;;;;;;;;;;x
PROV1526;Tsain;;;;;;;;;;;;;x
PROV1527;Y'deto;;;;;;;;;;;;;x
PROV1528;Frez;;;;;;;;;;;;;x
PROV1529;Hwauthde;;;;;;;;;;;;;x
PROV1530;Min;;;;;;;;;;;;;x
PROV1531;Reazi;;;;;;;;;;;;;x
PROV1532;Zoshez;;;;;;;;;;;;;x
PROV1533;Riyog;;;;;;;;;;;;;x
PROV1534;Kouavan;;;;;;;;;;;;;x
PROV1535;Boush;;;;;;;;;;;;;x
PROV1536;T'aaszer;;;;;;;;;;;;;x
PROV1537;Hùm;;;;;;;;;;;;;x
PROV1538;Mriez;;;;;;;;;;;;;x
PROV1539;Voweg;;;;;;;;;;;;;x
PROV1540;Dhreamiv;;;;;;;;;;;;;x
PROV1541;Dzifemn;;;;;;;;;;;;;x
PROV1542;Dhok;;;;;;;;;;;;;x
PROV1543;Shrochi;;;;;;;;;;;;;x
PROV1544;Zkiet;;;;;;;;;;;;;x
PROV1545;Zhkiem;;;;;;;;;;;;;x
PROV1546;Thakuod;;;;;;;;;;;;;x
PROV1547;Vosh;;;;;;;;;;;;;x
PROV1548;Shruthde;;;;;;;;;;;;;x
PROV1549;J'ota;;;;;;;;;;;;;x
PROV1550;Borayv;;;;;;;;;;;;;x
PROV1551;Yeda;;;;;;;;;;;;;x
PROV1552;Jebko;;;;;;;;;;;;;x
PROV1553;K'aayve;;;;;;;;;;;;;x
PROV1554;Yij;;;;;;;;;;;;;x
PROV1555;Eowug;;;;;;;;;;;;;x
PROV1556;Dugjaej;;;;;;;;;;;;;x
PROV1557;Guepab;;;;;;;;;;;;;x
PROV1558;Uechyhj'i;;;;;;;;;;;;;x
PROV1559;Hinye;;;;;;;;;;;;;x
PROV1560;Chömno;;;;;;;;;;;;;x
PROV1561;Noön;;;;;;;;;;;;;x
PROV1562;Charm;;;;;;;;;;;;;x
PROV1563;Dzerzu;;;;;;;;;;;;;x
PROV1564;Bhrahshe;;;;;;;;;;;;;x
PROV1565;Qor;;;;;;;;;;;;;x
PROV1566;Chim;;;;;;;;;;;;;x
PROV1567;Zrein;;;;;;;;;;;;;x
PROV1568;Hrnibe;;;;;;;;;;;;;x
PROV1569;Bub;;;;;;;;;;;;;x
PROV1570;Roashb;;;;;;;;;;;;;x
PROV1571;Zanzo;;;;;;;;;;;;;x
PROV1572;Zrozrb;;;;;;;;;;;;;x
PROV1573;Hrneinzuhshi;;;;;;;;;;;;;x
PROV1574;Bhroahsheshbei;;;;;;;;;;;;;x
PROV1575;Shruzrd;;;;;;;;;;;;;x
PROV1576;Mnom;;;;;;;;;;;;;x
PROV1577;Pön;;;;;;;;;;;;;x
PROV1578;Dzoöb;;;;;;;;;;;;;x
PROV1579;Nid;;;;;;;;;;;;;x
PROV1580;Shreshb;;;;;;;;;;;;;x
PROV1581;Cheëpeëdz;;;;;;;;;;;;;x
PROV1582;Papuen;;;;;;;;;;;;;x
PROV1583;Tguk;;;;;;;;;;;;;x
PROV1584;Hunåns;;;;;;;;;;;;;x
PROV1585;Piehis;;;;;;;;;;;;;x
PROV1586;Dguhta;;;;;;;;;;;;;x
PROV1587;Tgure;;;;;;;;;;;;;x
PROV1588;Ngerang;;;;;;;;;;;;;x
PROV1589;Dkaenktå;;;;;;;;;;;;;x
PROV1590;Tsaetsu;;;;;;;;;;;;;x
PROV1591;Ngut;;;;;;;;;;;;;x
PROV1592;Dgeutk;;;;;;;;;;;;;x
PROV1593;Knutsk;;;;;;;;;;;;;x
PROV1594;Saehtaed;;;;;;;;;;;;;x
PROV1595;Kåhkstå;;;;;;;;;;;;;x
PROV1596;Rurahtskå;;;;;;;;;;;;;x
PROV1597;Tneugktu;;;;;;;;;;;;;x
PROV1598;Dats;;;;;;;;;;;;;x
PROV1599;Tnang;;;;;;;;;;;;;x
PROV1600;Pifaf;;;;;;;;;;;;;x
PROV1601;Toesuemun;;;;;;;;;;;;;x
PROV1602;Goesa;;;;;;;;;;;;;x
PROV1603;Abtusfo;;;;;;;;;;;;;x
PROV1604;Tguep;;;;;;;;;;;;;x
PROV1605;Toed;;;;;;;;;;;;;x
PROV1606;Huhuehugst;;;;;;;;;;;;;x
PROV1607;Hospmue;;;;;;;;;;;;;x
PROV1608;Tgiehonoeh;;;;;;;;;;;;;x
PROV1609;Hgaed;;;;;;;;;;;;;x
PROV1610;Enae;;;;;;;;;;;;;x
PROV1611;Pehue;;;;;;;;;;;;;x
PROV1612;Upies;;;;;;;;;;;;;x
PROV1613;Hummed;;;;;;;;;;;;;x
PROV1614;Iespmas;;;;;;;;;;;;;x
PROV1615;Puedh;;;;;;;;;;;;;x
PROV1616;Fanae;;;;;;;;;;;;;x
PROV1617;Oebedh;;;;;;;;;;;;;x
PROV1618;Baepoet;;;;;;;;;;;;;x
PROV1619;Huvah;;;;;;;;;;;;;x
PROV1620;Tganae;;;;;;;;;;;;;x
PROV1621;Nasfaeb;;;;;;;;;;;;;x
PROV1622;Tgueboemmueb;;;;;;;;;;;;;x
PROV1623;Huespmi;;;;;;;;;;;;;x
PROV1624;Hgehas;;;;;;;;;;;;;x
PROV1625;Göp;;;;;;;;;;;;;x
PROV1626;Nujo;;;;;;;;;;;;;x
PROV1627;Puegst;;;;;;;;;;;;;x
PROV1628;Chep;;;;;;;;;;;;;x
PROV1629;Rushdzeën;;;;;;;;;;;;;x
PROV1630;Garoshed;;;;;;;;;;;;;x
PROV1631;Toep;;;;;;;;;;;;;x
PROV1632;Dzeda;;;;;;;;;;;;;x
PROV1633;Gafuf;;;;;;;;;;;;;x
PROV1634;Abab;;;;;;;;;;;;;x
PROV1635;Umi;;;;;;;;;;;;;x
PROV1636;Nimö;;;;;;;;;;;;;x
PROV1637;Gödza;;;;;;;;;;;;;x
PROV1638;Peju;;;;;;;;;;;;;x
PROV1639;Noör;;;;;;;;;;;;;x
PROV1640;Chishud;;;;;;;;;;;;;x
PROV1641;Gisha;;;;;;;;;;;;;x
PROV1642;Khetsk;;;;;;;;;;;;;x
PROV1643;Tgåheng;;;;;;;;;;;;;x
PROV1644;Tgaeng;;;;;;;;;;;;;x
